plateifu,issue,expected_size_px,band_shapes,stale_bands,missing_bands
9036-12703,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9036-12703,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9037-3702,stale_bands,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (196, 196), 'z': (196, 196)}",r,
9037-3702,mixed_band_shapes,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (196, 196), 'z': (196, 196)}",r,
9039-6103,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9039-6103,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9045-6102,stale_bands,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (196, 196), 'z': (196, 196)}",r,
9045-6102,mixed_band_shapes,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (196, 196), 'z': (196, 196)}",r,
9048-6102,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9048-6102,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9050-3704,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9050-3704,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9085-1902,stale_bands,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (196, 196), 'z': (196, 196)}",r,
9085-1902,mixed_band_shapes,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (196, 196), 'z': (196, 196)}",r,
9087-6102,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9087-6102,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9088-12702,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9088-12702,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9089-9102,stale_bands,196,"{'u': (196, 196), 'g': (196, 196), 'r': (196, 196), 'i': (128, 128), 'z': (196, 196)}",i,
9089-9102,mixed_band_shapes,196,"{'u': (196, 196), 'g': (196, 196), 'r': (196, 196), 'i': (128, 128), 'z': (196, 196)}",i,
9091-12703,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9091-12703,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9092-6101,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9092-6101,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9093-12705,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9093-12705,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9095-1902,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9095-1902,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9095-6101,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9184-3703,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9184-3703,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9186-3703,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9186-3703,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9187-1902,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9187-1902,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9188-12703,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9188-12703,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9191-6101,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9191-6101,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9192-6103,stale_bands,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (196, 196)}","r,i",
9192-6103,mixed_band_shapes,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (196, 196)}","r,i",
9194-12701,stale_bands,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (196, 196)}","r,i",
9194-12701,mixed_band_shapes,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (196, 196)}","r,i",
9194-6101,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9194-6101,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9196-3703,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9196-3703,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9484-3703,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9484-3703,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9488-6103,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9488-6103,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9490-12703,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9490-12703,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9490-3701,stale_bands,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (196, 196)}","r,i",
9490-3701,mixed_band_shapes,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (196, 196)}","r,i",
9491-12702,stale_bands,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (196, 196)}","r,i",
9491-12702,mixed_band_shapes,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (196, 196)}","r,i",
9491-12705,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9491-12705,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9491-3703,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9491-3703,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9492-12702,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9492-12702,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9492-1901,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9492-1901,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9493-3703,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9493-3703,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9494-6104,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9494-6104,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9495-9101,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9498-12701,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9498-12701,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9499-12701,missing_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': None, 'i': None, 'z': (128, 128)}","u,g,z","r,i"
9499-12701,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': None, 'i': None, 'z': (128, 128)}","u,g,z","r,i"
9499-12701,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': None, 'i': None, 'z': (128, 128)}","u,g,z","r,i"
9502-6102,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9502-6102,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9503-3702,stale_bands,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (196, 196), 'z': (196, 196)}",r,
9503-3702,mixed_band_shapes,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (196, 196), 'z': (196, 196)}",r,
9504-1901,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9504-1901,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9508-12701,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9508-12701,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9509-12702,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9509-12702,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9510-1901,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9510-1901,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9511-1902,missing_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': None, 'i': (128, 128), 'z': (128, 128)}","u,g,i,z",r
9511-1902,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': None, 'i': (128, 128), 'z': (128, 128)}","u,g,i,z",r
9511-1902,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': None, 'i': (128, 128), 'z': (128, 128)}","u,g,i,z",r
9511-6101,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9511-6101,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9512-1901,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9512-1901,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9514-6102,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9514-6102,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9673-12701,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-12702,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-12703,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-12704,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-12705,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-1901,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-1902,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-3701,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-3702,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-3703,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-3704,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-6101,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-6102,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-6103,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-6104,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-9101,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9673-9102,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-12701,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-12702,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-12703,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-12704,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-12705,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-1901,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-1902,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-3701,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-3702,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-3703,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-3704,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-6101,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-6102,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-6104,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-9101,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9674-9102,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-12701,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-12702,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-12703,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-12704,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-12705,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-1901,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-1902,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-3701,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-3702,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-3703,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-3704,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-6101,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-6102,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-6103,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-6104,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-9101,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9675-9102,missing_bands,,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9677-12701,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9677-12702,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9677-12703,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9677-12704,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9677-12705,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9677-3701,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9677-6102,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9677-6103,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9677-9101,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9677-9102,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9678-12703,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9678-3701,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9678-6102,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9678-6103,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9678-6103,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9678-9101,missing_bands,196,"{'u': None, 'g': None, 'r': None, 'i': None, 'z': None}",,"u,g,r,i,z"
9863-12705,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9863-12705,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9863-9102,stale_bands,196,"{'u': (128, 128), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,r,i,z",
9863-9102,mixed_band_shapes,196,"{'u': (128, 128), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,r,i,z",
9868-12701,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9868-12701,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9869-6102,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9869-6102,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9870-3704,stale_bands,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (196, 196)}","r,i",
9870-3704,mixed_band_shapes,196,"{'u': (196, 196), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (196, 196)}","r,i",
9871-3703,stale_bands,196,"{'u': (128, 128), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (196, 196)}","u,r,i",
9871-3703,mixed_band_shapes,196,"{'u': (128, 128), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (196, 196)}","u,r,i",
9871-6102,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9871-6102,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9874-3704,stale_bands,196,"{'u': (128, 128), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (196, 196)}","u,r,i",
9874-3704,mixed_band_shapes,196,"{'u': (128, 128), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (196, 196)}","u,r,i",
9878-3703,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9878-3703,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9879-9102,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9879-9102,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9880-12702,stale_bands,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9880-12702,size_mismatch_metadata,196,"{'u': (128, 128), 'g': (128, 128), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,g,r,i,z",
9881-12704,stale_bands,196,"{'u': (128, 128), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,r,i,z",
9881-12704,mixed_band_shapes,196,"{'u': (128, 128), 'g': (196, 196), 'r': (128, 128), 'i': (128, 128), 'z': (128, 128)}","u,r,i,z",
